525,5243
525,5243
457,1656
112,8814
58,067
53,9662
53,9662
45,9972
45,9972
45,9972
45,9972
45,9972
45,9972
43,6366
32,3393
25,8649
25,8649
25,4897
25,4897
25,4897
25,4897
25,4897
25,4897
25,4897
25,4897
25,4897
22,4483
22,4483
21,7263
20,1307
20,1307
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
19,3067
17,7067
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
17,3987
